Student ID,First Name,Last Name,Age,Gender,University,Degree Program,Year of Study,GPA,Part-time Job,Residential Status,Monthly Income,Preferred Accommodation,Distance to University,Transportation Method,Family Income,Scholarship Status,Boarding House Interest,Accommodation Budget,Special Needs
2026485,Kasun,Wickramasinghe,18,Male,University of Moratuwa,Medicine,4th Year,3.97,Yes,Boarding house,22504,Private residence,19 km,Train,266197,No,Yes,37453,No
2026486,Harsha,Jayasekara,19,Male,SLIIT,Engineering,1th Year,2.76,Yes,On-campus,600,Boarding house,19 km,Train,156403,No,Yes,16914,No
2026487,Dinuka,Wijesinghe,18,Female,NSBM Green University,Medicine,2th Year,2.74,No,Off-campus,0,On-campus,12 km,Train,237894,No,Yes,17640,Yes
2026488,Sachini,Jayasekara,24,Female,NSBM Green University,Engineering,2th Year,2.95,Yes,On-campus,14227,Private residence,3 km,Private vehicle,166240,Yes,Yes,34783,No
2026489,Harsha,Wickramasinghe,23,Female,NSBM Green University,Engineering,1th Year,2.98,No,Boarding house,0,On-campus,14 km,Bus,54394,No,Yes,17136,No
2026490,Dinuka,Perera,20,Male,NSBM Green University,Medicine,3th Year,3.5,No,Off-campus,0,On-campus,11 km,Bus,109221,No,Yes,34403,Yes
2026491,Ravindu,Wickramasinghe,21,Male,University of Moratuwa,Engineering,2th Year,2.47,Yes,Off-campus,7394,Boarding house,6 km,Walk,54059,No,No,37918,Yes
2026492,Ayesh,Silva,20,Female,University of Moratuwa,Business,2th Year,2.79,Yes,On-campus,8299,Private residence,19 km,Bus,173862,No,No,28504,No
2026493,Kasun,Jayasekara,18,Female,SLIIT,Engineering,4th Year,2.92,No,On-campus,0,On-campus,14 km,Bus,264651,Yes,No,19668,Yes
2026494,Harsha,Wickramasinghe,25,Female,University of Colombo,Business,2th Year,3.59,Yes,Off-campus,5112,Boarding house,11 km,Walk,111159,No,Yes,16301,No
2026495,Ayesh,Jayasekara,22,Female,University of Colombo,Engineering,2th Year,2.26,No,Boarding house,0,Private residence,11 km,Train,124590,Yes,No,32758,No
2026496,Ravindu,Wijesinghe,25,Male,SLIIT,Business,3th Year,2.25,No,Boarding house,0,Private residence,16 km,Train,105094,No,No,18501,No
2026497,Tharushi,Perera,23,Male,University of Colombo,Medicine,1th Year,3.44,No,Off-campus,0,On-campus,18 km,Bus,232927,No,No,18101,No
2026498,Ayesh,Wickramasinghe,24,Male,University of Moratuwa,Medicine,4th Year,2.83,No,Off-campus,0,Private residence,9 km,Walk,58737,No,Yes,29565,Yes
2026499,Ravindu,Jayasekara,18,Male,NSBM Green University,Business,1th Year,2.49,Yes,Off-campus,10931,Private residence,14 km,Private vehicle,57915,Yes,Yes,29393,Yes
2026500,Dinuka,Jayasekara,22,Male,NSBM Green University,Medicine,1th Year,3.49,No,Off-campus,0,Private residence,16 km,Bus,275963,No,No,22117,No
2026501,Sachini,Silva,18,Male,SLIIT,Business,1th Year,3.45,No,On-campus,0,Boarding house,3 km,Train,255403,Yes,No,34802,Yes
2026502,Sachini,Fernando,20,Male,NSBM Green University,IT,3th Year,2.76,Yes,Boarding house,19980,Private residence,17 km,Train,257242,No,No,24097,Yes
2026503,Ravindu,Silva,19,Female,NSBM Green University,IT,2th Year,2.82,Yes,On-campus,8374,Boarding house,3 km,Private vehicle,70788,No,Yes,33080,Yes
2026504,Ravindu,Perera,22,Male,NSBM Green University,Engineering,4th Year,2.05,No,Boarding house,0,On-campus,7 km,Bus,197978,Yes,No,32974,Yes
2026505,Ayesh,Fernando,24,Female,University of Moratuwa,Business,1th Year,2.9,Yes,Boarding house,4410,Boarding house,15 km,Train,248726,No,Yes,31296,Yes
2026506,Ravindu,Wijesinghe,20,Male,University of Colombo,Engineering,1th Year,2.14,No,On-campus,0,On-campus,1 km,Train,73174,No,Yes,29594,No
2026507,Dinuka,Silva,19,Female,NSBM Green University,Engineering,4th Year,3.99,Yes,On-campus,19652,On-campus,13 km,Train,254860,Yes,No,33923,Yes
2026508,Kasun,Wijesinghe,25,Female,University of Moratuwa,Business,2th Year,3.85,No,Boarding house,0,Boarding house,18 km,Bus,162219,No,No,32404,No
2026509,Sachini,Wickramasinghe,25,Male,SLIIT,IT,4th Year,3.62,Yes,On-campus,11627,On-campus,7 km,Train,190315,Yes,Yes,38894,No
2026510,Dinuka,Fernando,22,Male,NSBM Green University,Business,2th Year,3.29,Yes,Off-campus,2829,Private residence,6 km,Train,82384,No,Yes,26609,Yes
2026511,Sachini,Silva,25,Male,NSBM Green University,Business,3th Year,3.1,Yes,On-campus,19776,Private residence,20 km,Walk,237235,Yes,No,22950,No
2026512,Harsha,Perera,20,Female,SLIIT,IT,2th Year,3.41,No,Off-campus,0,Boarding house,13 km,Train,207599,Yes,No,33837,No
2026513,Ravindu,Wijesinghe,19,Male,NSBM Green University,Medicine,2th Year,3.73,No,On-campus,0,On-campus,18 km,Private vehicle,213846,Yes,No,32833,Yes
2026514,Dinuka,Jayasekara,19,Female,University of Colombo,Business,3th Year,3.07,No,Off-campus,0,Boarding house,4 km,Bus,285415,No,Yes,20256,No
2026515,Dinuka,Perera,23,Male,University of Colombo,Medicine,4th Year,3.63,No,On-campus,0,Private residence,5 km,Bus,66786,No,Yes,27886,No
2026516,Kasun,Silva,24,Male,NSBM Green University,IT,2th Year,2.87,No,Off-campus,0,Private residence,7 km,Walk,61783,No,Yes,36599,Yes
2026517,Dinuka,Wickramasinghe,22,Female,University of Moratuwa,IT,1th Year,2.67,Yes,Off-campus,9316,Boarding house,1 km,Walk,278374,Yes,No,32483,Yes
2026518,Ayesh,Silva,19,Female,SLIIT,Business,4th Year,2.9,Yes,On-campus,17261,Boarding house,19 km,Walk,89316,No,No,17399,Yes
2026519,Tharushi,Wickramasinghe,23,Male,University of Colombo,Business,3th Year,2.37,No,Boarding house,0,Boarding house,12 km,Train,230990,No,Yes,34340,No
2026520,Ayesh,Wickramasinghe,24,Male,SLIIT,IT,1th Year,3.0,No,Off-campus,0,Boarding house,4 km,Private vehicle,164681,No,No,24914,Yes
2026521,Kasun,Wijesinghe,25,Female,University of Moratuwa,Medicine,2th Year,2.7,No,On-campus,0,Boarding house,16 km,Walk,192644,Yes,Yes,32448,Yes
2026522,Ravindu,Perera,21,Male,NSBM Green University,Medicine,1th Year,3.22,Yes,Boarding house,1512,Private residence,1 km,Private vehicle,278332,Yes,No,25114,Yes
2026523,Kasun,Fernando,24,Female,University of Moratuwa,Engineering,4th Year,3.74,Yes,Off-campus,1795,Private residence,12 km,Bus,263880,No,No,25217,No
2026524,Nethmi,Fernando,21,Male,University of Moratuwa,Business,1th Year,3.54,No,Off-campus,0,Boarding house,7 km,Walk,224424,Yes,No,17671,No
2026525,Sachini,Wickramasinghe,25,Female,SLIIT,Medicine,4th Year,3.38,No,Off-campus,0,Private residence,4 km,Walk,116486,No,No,27542,No
2026526,Sachini,Wickramasinghe,24,Female,SLIIT,Business,3th Year,3.19,Yes,On-campus,11196,Boarding house,18 km,Bus,108794,Yes,Yes,20719,Yes
2026527,Dinuka,Silva,19,Male,University of Moratuwa,Medicine,1th Year,3.04,No,On-campus,0,On-campus,7 km,Bus,204289,No,No,35585,No
2026528,Dinuka,Perera,21,Male,University of Colombo,IT,2th Year,2.68,No,Off-campus,0,Private residence,13 km,Private vehicle,83501,Yes,No,15746,No
2026529,Tharushi,Jayasekara,25,Male,SLIIT,Engineering,3th Year,2.38,Yes,On-campus,6085,Private residence,10 km,Private vehicle,226882,Yes,Yes,26180,No
2026530,Ravindu,Jayasekara,24,Female,University of Moratuwa,Engineering,2th Year,2.55,No,On-campus,0,On-campus,15 km,Bus,299646,Yes,No,26965,Yes
2026531,Sachini,Perera,19,Female,University of Moratuwa,Business,3th Year,3.18,No,On-campus,0,Boarding house,9 km,Walk,115455,No,Yes,28832,No
2026532,Tharushi,Perera,18,Female,NSBM Green University,IT,3th Year,3.42,Yes,Off-campus,2585,Boarding house,16 km,Train,59804,No,No,22904,Yes
2026533,Dinuka,Fernando,21,Female,University of Colombo,IT,2th Year,2.12,Yes,Off-campus,87,On-campus,11 km,Walk,281881,Yes,No,20059,Yes
2026534,Sachini,Jayasekara,23,Female,SLIIT,Engineering,4th Year,3.61,Yes,On-campus,10160,Boarding house,1 km,Private vehicle,258849,No,No,33498,No
2026535,Nethmi,Wijesinghe,19,Male,NSBM Green University,Medicine,4th Year,2.27,Yes,Boarding house,22138,Boarding house,7 km,Bus,91876,Yes,Yes,16961,Yes
2026536,Ayesh,Fernando,22,Male,University of Colombo,Medicine,4th Year,3.25,Yes,Off-campus,17242,Boarding house,7 km,Walk,292390,Yes,No,37259,No
2026537,Harsha,Silva,18,Female,SLIIT,Medicine,2th Year,2.45,No,Boarding house,0,Boarding house,4 km,Walk,280944,No,Yes,20267,No
2026538,Sachini,Jayasekara,23,Male,University of Moratuwa,Medicine,4th Year,3.67,No,Boarding house,0,Private residence,7 km,Train,86976,No,No,17098,Yes
2026539,Sachini,Silva,25,Female,University of Moratuwa,Business,2th Year,2.2,No,Boarding house,0,On-campus,6 km,Walk,190760,No,No,24160,Yes
2026540,Harsha,Wijesinghe,21,Female,University of Colombo,Medicine,2th Year,2.99,Yes,On-campus,311,Private residence,5 km,Private vehicle,115255,Yes,No,37290,Yes
2026541,Tharushi,Wijesinghe,23,Male,SLIIT,Engineering,2th Year,3.17,No,Boarding house,0,On-campus,17 km,Walk,212488,Yes,No,34687,Yes
2026542,Harsha,Jayasekara,20,Female,SLIIT,IT,3th Year,2.9,No,Off-campus,0,Boarding house,17 km,Walk,151798,No,Yes,19302,No
2026543,Dinuka,Perera,23,Male,SLIIT,Medicine,4th Year,3.1,Yes,Off-campus,23672,Private residence,13 km,Bus,170523,Yes,Yes,27699,Yes
2026544,Ayesh,Perera,21,Male,SLIIT,Business,1th Year,3.61,Yes,Boarding house,8439,Boarding house,19 km,Private vehicle,280859,Yes,Yes,16960,Yes
2026545,Tharushi,Wickramasinghe,18,Female,University of Colombo,Medicine,1th Year,3.17,No,Off-campus,0,On-campus,4 km,Walk,79255,Yes,No,23905,Yes
2026546,Ayesh,Jayasekara,22,Male,SLIIT,Medicine,2th Year,3.45,No,Boarding house,0,Private residence,4 km,Walk,189701,Yes,No,34462,No
2026547,Sachini,Wijesinghe,19,Male,NSBM Green University,Engineering,4th Year,2.62,No,On-campus,0,Boarding house,4 km,Walk,82872,Yes,Yes,18789,Yes
2026548,Ravindu,Jayasekara,21,Female,NSBM Green University,Engineering,1th Year,2.16,Yes,Boarding house,4848,Private residence,11 km,Walk,92154,No,Yes,33591,Yes
2026549,Tharushi,Perera,19,Female,NSBM Green University,Business,1th Year,3.13,No,On-campus,0,On-campus,6 km,Bus,64170,Yes,No,18060,No
2026550,Nethmi,Perera,21,Male,University of Colombo,Medicine,1th Year,3.33,No,On-campus,0,Boarding house,8 km,Bus,240922,No,No,34841,Yes
2026551,Ayesh,Jayasekara,23,Male,University of Moratuwa,Medicine,2th Year,2.27,Yes,Boarding house,13772,Boarding house,1 km,Walk,60474,Yes,No,25650,Yes
2026552,Ayesh,Wickramasinghe,23,Female,University of Moratuwa,Engineering,1th Year,3.74,No,On-campus,0,Boarding house,1 km,Train,111405,Yes,Yes,17146,Yes
2026553,Dinuka,Wickramasinghe,18,Female,SLIIT,IT,2th Year,3.89,Yes,Boarding house,13214,Boarding house,3 km,Walk,135893,Yes,No,28397,Yes
2026554,Tharushi,Fernando,24,Female,University of Colombo,IT,4th Year,3.74,No,Off-campus,0,Private residence,8 km,Bus,50642,Yes,No,17696,No
2026555,Harsha,Jayasekara,18,Male,University of Colombo,Engineering,1th Year,3.54,Yes,On-campus,1740,On-campus,2 km,Train,179988,No,Yes,36384,Yes
2026556,Harsha,Jayasekara,18,Male,University of Colombo,Engineering,4th Year,2.22,Yes,Off-campus,14432,Boarding house,17 km,Walk,145030,Yes,Yes,19494,Yes
2026557,Ayesh,Perera,25,Male,SLIIT,Engineering,3th Year,2.8,No,On-campus,0,Private residence,14 km,Walk,290077,Yes,Yes,33060,No
2026558,Ayesh,Wijesinghe,18,Female,SLIIT,IT,2th Year,3.84,No,Off-campus,0,Boarding house,20 km,Bus,281250,No,Yes,20817,No
2026559,Ayesh,Silva,18,Male,NSBM Green University,IT,3th Year,3.04,Yes,Off-campus,749,Private residence,8 km,Bus,245051,No,Yes,36747,Yes
2026560,Sachini,Perera,23,Male,University of Colombo,Engineering,1th Year,2.92,No,Boarding house,0,Boarding house,12 km,Private vehicle,220231,Yes,No,15942,Yes
2026561,Tharushi,Fernando,21,Female,University of Moratuwa,Business,4th Year,3.58,Yes,Off-campus,16912,Private residence,7 km,Bus,174319,No,Yes,20160,No
2026562,Dinuka,Wickramasinghe,23,Male,NSBM Green University,Medicine,1th Year,3.65,No,Off-campus,0,Private residence,20 km,Bus,146487,Yes,No,28391,Yes
2026563,Sachini,Jayasekara,25,Female,University of Colombo,Business,2th Year,3.79,No,Off-campus,0,Private residence,8 km,Bus,93881,Yes,Yes,19856,Yes
2026564,Sachini,Wickramasinghe,22,Male,NSBM Green University,Engineering,3th Year,2.5,Yes,Boarding house,2103,Private residence,6 km,Walk,183276,No,No,20778,Yes
2026565,Kasun,Fernando,19,Female,NSBM Green University,Medicine,3th Year,2.74,Yes,On-campus,6476,On-campus,2 km,Bus,186540,No,Yes,35907,No
2026566,Kasun,Jayasekara,19,Female,University of Colombo,IT,1th Year,2.49,No,Boarding house,0,On-campus,6 km,Walk,220522,No,Yes,32603,Yes
2026567,Harsha,Wickramasinghe,20,Female,University of Moratuwa,Engineering,2th Year,2.27,No,Off-campus,0,On-campus,17 km,Bus,98132,Yes,No,34720,No
2026568,Ayesh,Wickramasinghe,22,Male,NSBM Green University,Medicine,3th Year,3.18,No,On-campus,0,Private residence,14 km,Bus,132172,No,No,23281,No
2026569,Ravindu,Silva,22,Female,University of Colombo,Engineering,1th Year,2.39,Yes,Boarding house,23272,On-campus,1 km,Walk,181220,No,Yes,39808,Yes
2026570,Kasun,Jayasekara,21,Male,University of Colombo,IT,2th Year,2.1,Yes,Boarding house,9008,Private residence,16 km,Bus,244237,No,No,16451,Yes
2026571,Sachini,Wickramasinghe,23,Male,University of Colombo,Medicine,1th Year,3.24,Yes,On-campus,14860,Private residence,17 km,Private vehicle,87287,Yes,No,21365,No
2026572,Ayesh,Wijesinghe,19,Male,University of Moratuwa,Business,4th Year,2.68,No,Boarding house,0,Boarding house,1 km,Private vehicle,96691,Yes,Yes,30102,No
2026573,Ayesh,Wijesinghe,21,Female,SLIIT,Engineering,4th Year,3.12,Yes,Off-campus,9077,Private residence,4 km,Bus,237182,No,Yes,23042,No
2026574,Tharushi,Perera,22,Male,University of Moratuwa,Medicine,4th Year,3.11,Yes,Off-campus,24138,Private residence,3 km,Private vehicle,164716,No,No,17654,No
2026575,Ayesh,Jayasekara,19,Female,University of Moratuwa,Medicine,3th Year,2.58,Yes,Boarding house,7377,Private residence,13 km,Train,228198,No,Yes,36140,No
2026576,Ravindu,Wijesinghe,18,Male,NSBM Green University,Engineering,3th Year,3.32,Yes,On-campus,5423,Boarding house,10 km,Train,82759,Yes,Yes,16231,Yes
2026577,Kasun,Silva,24,Male,NSBM Green University,Business,1th Year,3.23,Yes,Off-campus,14192,On-campus,17 km,Walk,131682,No,Yes,27256,Yes
2026578,Ayesh,Fernando,25,Female,University of Moratuwa,Medicine,3th Year,2.59,Yes,Boarding house,20148,Boarding house,2 km,Walk,107496,Yes,Yes,25263,No
2026579,Kasun,Jayasekara,19,Female,SLIIT,Business,4th Year,2.7,Yes,On-campus,9864,On-campus,18 km,Private vehicle,224388,No,No,25789,Yes
2026580,Ayesh,Silva,19,Female,University of Colombo,Business,4th Year,2.7,Yes,Boarding house,17624,On-campus,16 km,Train,268480,No,Yes,19293,Yes
2026581,Tharushi,Wijesinghe,18,Male,University of Colombo,Engineering,1th Year,2.21,No,On-campus,0,Private residence,7 km,Train,270744,Yes,Yes,31991,No
2026582,Sachini,Wickramasinghe,23,Male,University of Colombo,Engineering,3th Year,2.86,Yes,On-campus,10600,Private residence,18 km,Bus,212643,No,No,29622,Yes
2026583,Harsha,Silva,25,Female,University of Colombo,Medicine,3th Year,3.47,Yes,On-campus,20929,Boarding house,6 km,Bus,219762,Yes,Yes,17808,Yes
2026584,Nethmi,Perera,22,Male,University of Moratuwa,Medicine,2th Year,2.95,Yes,Off-campus,24352,On-campus,8 km,Walk,201225,Yes,No,37932,No
2026585,Harsha,Jayasekara,22,Female,SLIIT,IT,4th Year,2.43,No,On-campus,0,On-campus,8 km,Private vehicle,64230,No,Yes,30678,Yes
2026586,Dinuka,Wickramasinghe,19,Female,University of Moratuwa,IT,1th Year,2.43,Yes,Boarding house,16557,On-campus,3 km,Bus,157217,No,No,32540,Yes
2026587,Sachini,Fernando,22,Male,University of Moratuwa,Medicine,2th Year,3.75,No,Boarding house,0,Boarding house,13 km,Train,209779,Yes,No,18122,Yes
2026588,Tharushi,Fernando,20,Male,University of Moratuwa,Business,4th Year,2.06,No,Boarding house,0,On-campus,9 km,Walk,294763,Yes,No,34925,No
2026589,Kasun,Fernando,19,Female,NSBM Green University,Engineering,1th Year,3.42,Yes,Off-campus,1764,Boarding house,3 km,Train,92852,No,Yes,16722,No
2026590,Nethmi,Fernando,22,Female,University of Moratuwa,Engineering,4th Year,3.79,No,On-campus,0,On-campus,5 km,Bus,76099,Yes,Yes,20218,Yes
2026591,Dinuka,Fernando,25,Male,University of Colombo,Engineering,3th Year,2.34,Yes,Boarding house,15908,On-campus,18 km,Train,71743,No,Yes,17445,Yes
2026592,Harsha,Fernando,23,Male,NSBM Green University,Business,4th Year,2.49,Yes,Off-campus,11585,Boarding house,9 km,Train,57615,No,Yes,25926,Yes
2026593,Harsha,Perera,18,Male,NSBM Green University,Medicine,1th Year,2.72,Yes,On-campus,9573,Boarding house,18 km,Walk,72944,No,Yes,21086,Yes
2026594,Nethmi,Perera,23,Female,University of Colombo,IT,2th Year,2.8,Yes,Off-campus,15516,On-campus,10 km,Train,182274,No,No,31978,Yes
2026595,Sachini,Fernando,22,Female,NSBM Green University,Engineering,3th Year,3.97,Yes,Off-campus,17178,Private residence,5 km,Train,127012,Yes,No,37427,Yes
2026596,Harsha,Wickramasinghe,25,Male,University of Colombo,Medicine,1th Year,3.75,No,Off-campus,0,On-campus,5 km,Train,261313,No,Yes,33515,No
2026597,Nethmi,Silva,18,Male,University of Colombo,IT,4th Year,2.46,Yes,Boarding house,10375,Boarding house,8 km,Bus,209208,No,Yes,17015,No
2026598,Sachini,Wijesinghe,25,Female,SLIIT,Engineering,4th Year,2.52,No,On-campus,0,Boarding house,5 km,Train,73229,Yes,Yes,39390,Yes
2026599,Kasun,Wickramasinghe,20,Female,SLIIT,Business,3th Year,2.49,No,Boarding house,0,Boarding house,13 km,Private vehicle,76519,Yes,No,32609,No
2026600,Kasun,Perera,22,Female,NSBM Green University,Business,3th Year,3.17,Yes,On-campus,7104,On-campus,6 km,Walk,76876,No,Yes,28025,Yes
2026601,Ayesh,Jayasekara,21,Male,University of Moratuwa,Engineering,2th Year,2.27,No,Off-campus,0,Private residence,9 km,Bus,164526,Yes,No,38810,No
2026602,Sachini,Wickramasinghe,21,Male,SLIIT,Engineering,3th Year,3.68,No,Boarding house,0,Boarding house,4 km,Bus,179719,No,Yes,38049,No
2026603,Dinuka,Wickramasinghe,20,Female,University of Colombo,Business,3th Year,3.7,Yes,Boarding house,18727,On-campus,11 km,Walk,110730,No,No,25753,No
2026604,Ayesh,Jayasekara,18,Male,NSBM Green University,Business,3th Year,3.1,Yes,Boarding house,7466,Private residence,17 km,Walk,69002,No,No,37565,No
2026605,Dinuka,Wijesinghe,22,Female,NSBM Green University,Business,1th Year,3.17,Yes,Boarding house,23862,On-campus,12 km,Bus,84954,No,No,31708,No
2026606,Harsha,Fernando,23,Male,University of Colombo,Medicine,1th Year,3.23,Yes,Off-campus,6568,Boarding house,2 km,Bus,102397,Yes,Yes,16465,No
2026607,Dinuka,Wickramasinghe,24,Male,University of Colombo,IT,3th Year,2.08,No,Off-campus,0,Boarding house,19 km,Private vehicle,63352,Yes,No,39078,No
2026608,Kasun,Wickramasinghe,23,Female,NSBM Green University,Business,2th Year,3.12,No,Off-campus,0,Boarding house,10 km,Bus,262506,Yes,No,37204,No
2026609,Nethmi,Silva,18,Female,SLIIT,IT,4th Year,2.72,Yes,Off-campus,17382,On-campus,4 km,Private vehicle,60194,Yes,No,16042,No
2026610,Nethmi,Perera,22,Male,NSBM Green University,IT,3th Year,3.6,Yes,On-campus,18162,On-campus,19 km,Train,202682,No,Yes,20200,No
2026611,Harsha,Jayasekara,22,Male,NSBM Green University,Business,1th Year,2.53,Yes,Boarding house,17847,On-campus,3 km,Bus,91430,No,No,29727,Yes
2026612,Ayesh,Wickramasinghe,21,Male,SLIIT,Medicine,4th Year,2.8,No,Boarding house,0,Private residence,9 km,Train,63158,No,No,31493,No
2026613,Dinuka,Wickramasinghe,23,Male,University of Moratuwa,Business,1th Year,3.02,Yes,Off-campus,11780,Private residence,17 km,Private vehicle,166088,No,No,24178,No
2026614,Kasun,Jayasekara,19,Female,University of Colombo,Medicine,4th Year,3.48,Yes,On-campus,19628,On-campus,15 km,Walk,290199,Yes,Yes,38090,No
2026615,Tharushi,Jayasekara,20,Female,University of Moratuwa,Engineering,4th Year,2.72,Yes,On-campus,20786,On-campus,14 km,Bus,121565,Yes,Yes,27308,Yes
2026616,Tharushi,Jayasekara,20,Male,SLIIT,Engineering,4th Year,2.89,Yes,On-campus,20264,On-campus,7 km,Bus,139160,Yes,Yes,19636,Yes
2026617,Tharushi,Wickramasinghe,21,Male,SLIIT,IT,4th Year,2.02,No,Boarding house,0,On-campus,11 km,Train,116171,No,No,23418,Yes
2026618,Kasun,Perera,25,Female,University of Moratuwa,Medicine,1th Year,3.06,Yes,Boarding house,21278,Boarding house,7 km,Private vehicle,256797,Yes,Yes,19675,Yes
2026619,Nethmi,Jayasekara,20,Male,University of Moratuwa,Business,4th Year,3.16,Yes,Boarding house,4842,Private residence,17 km,Bus,255727,Yes,Yes,22333,Yes
2026620,Dinuka,Jayasekara,24,Male,SLIIT,Medicine,2th Year,2.12,Yes,On-campus,19174,On-campus,1 km,Bus,262492,No,No,30143,No
2026621,Ravindu,Perera,25,Male,University of Moratuwa,Medicine,2th Year,3.1,Yes,Off-campus,20284,Boarding house,14 km,Train,262502,No,Yes,33688,No
2026622,Dinuka,Jayasekara,24,Male,University of Colombo,IT,1th Year,3.38,No,Off-campus,0,Boarding house,11 km,Train,251315,Yes,Yes,29976,Yes
2026623,Ayesh,Wickramasinghe,20,Male,SLIIT,IT,3th Year,3.26,No,Boarding house,0,Boarding house,20 km,Walk,232029,Yes,Yes,26406,No
2026624,Nethmi,Wijesinghe,18,Female,SLIIT,IT,2th Year,2.75,No,Boarding house,0,Private residence,5 km,Train,199723,No,Yes,33894,Yes
2026625,Harsha,Perera,25,Female,University of Moratuwa,Medicine,3th Year,3.8,Yes,On-campus,7355,Private residence,10 km,Bus,123090,No,No,19289,No
2026626,Tharushi,Wickramasinghe,22,Female,University of Moratuwa,Medicine,3th Year,2.67,Yes,Off-campus,11830,On-campus,5 km,Train,166216,Yes,Yes,34461,Yes
2026627,Ayesh,Silva,24,Female,University of Colombo,Business,3th Year,2.39,No,Boarding house,0,Boarding house,20 km,Train,260298,No,Yes,26155,Yes
